ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,cashflow_period_semantics,ttm_cashflow_status,revenue,revenue_cagr,revenue_volatility,gross_margin,current_operating_margin,reported_operating_income,one_off_items_latest,normalized_operating_margin,normalized_operating_income,normalized_nopat,normalized_fcf,normalized_fcf_per_share,margin_volatility,tax_rate,roic,incremental_roic,net_debt,total_debt,interest_expense_known,interest_coverage,net_debt_to_ebitda,sbc_intensity,margin_mad_z,ocf_margin_mad_z,one_off_suspected,dividends_paid,buybacks,net_share_change_cagr,ocf_to_net_income,shares_diluted,sec_status,sec_max_divergence,sec_confidence_penalty,model_family,analyst_growth,analyst_dispersion,has_estimates,risk_free,wacc,cost_of_debt_after_tax,roic_minus_wacc,filing_age_days,data_confidence,share_count_alignment,statement_shares_diluted_raw
BKR,Baker Hughes Company,NASDAQ,common_stock,False,1987-04-06,Energy,Oil & Gas Equipment & Services,US,992068697.0039377,0.938,57946732591.77,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,58.41,2026-06-18,57946732592.0,524140413.8027272,True,8,2025,annual,2026-02-05,annual,annual_anchor,27733000000.0,0.027880293666787903,0.09520298191532796,0.23596437457180977,0.12825875311001333,3557000000.0,0.0,0.07661628186406616,2124799344.9361467,1381119574.2084954,1487935591.5954778,1.4969170941604404,0.03672559420634187,0.35,0.10998239939111407,0.44018987341772153,2188000000.0,7144000000.0,True,16.02252252252252,0.46111696522655427,0.0073197995168211155,1.3807748628893108,1.2363835713740903,False,910000000.0,384000000.0,0.002358499301831074,1.472179289026275,994000000.0,unchecked,,0.0,general_dcf,0.005409906118989838,0.03121557107938568,True,0.0446,0.08570935323677206,0.038740000000000004,0.024273046154342004,133,0.85,,
MCHP,Microchip Technology Incorporated,NASDAQ,common_stock,False,1993-03-19,Technology,Semiconductors,US,542079000.0,1.725,54083221830.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,99.77,2026-06-18,54083221830.0,1020240118.1987878,True,8,2026,ttm,2026-05-21,discrete,ok,4713100000.0,-0.017931178829099226,0.2121077635856163,0.5773482421336276,0.10398676030638009,490100000.0,0.0,0.15852737070229608,747155350.8569916,638095698.3491187,1287929835.547886,2.350665879809976,0.10600009009859923,0.14596650132101824,0.035691234785719554,,5294900000.0,5535200000.0,True,2.2146407591504746,4.489486179413261,0.04098509632860778,-0.5047924025403954,-1.3325728860307644,False,984000000.0,0.0,-0.005654256190469442,3.137562472252493,547900000.0,unchecked,,0.0,general_dcf,0.06184118872109945,0.03655913969552518,True,0.0446,0.125409468706616,0.07225123398824186,-0.08971823392089645,28,1.0,,
FAST,Fastenal Company,NASDAQ,common_stock,False,1987-08-20,Industrials,Industrial - Distribution,US,1148040000.0,0.729,52683555600.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,45.89,2026-06-18,52683555600.0,328906047.73878783,True,8,2025,ttm,2026-04-16,discrete,ok,8442700000.0,0.07431176869979028,0.03921690238216256,0.4489322136283416,0.2024826181197958,1709500000.0,0.0,0.20204371901989834,1705794506.5692956,1295749180.1067812,992608960.4886743,0.862463255268637,0.003342793319137738,0.2403837771099404,0.31469657159522996,0.4999846681073931,136900000.0,445500000.0,True,438.3333333333333,0.07248371896013131,0.001024327784891165,0.0438899099897444,0.33036592719272334,False,1033200000.0,20300000.0,-0.00010019134877115032,1.0297997457088366,1150900000.0,unchecked,,0.0,general_dcf,0.11473655671561955,0.04735682817842911,True,0.0446,0.08075000225313496,0.045273126884247554,0.233946569342095,63,1.0,,
EA,Electronic Arts Inc.,NASDAQ,common_stock,False,1989-09-20,Communication Services,Electronic Gaming & Multimedia,US,250751000.0,0.645,50689314650.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,202.15,2026-06-18,50689314650.0,385204338.4887879,True,8,2026,ttm,2026-05-11,discrete,ok,7531000000.0,0.06178197842882893,0.08275323965856643,0.789934935599522,0.15429557827645732,1162000000.0,0.0,0.19328197964511903,1455606588.7073915,1130153117.9316576,1596359825.4430046,6.309722630209504,0.030797253745375213,0.22358614841441693,0.16920346878140427,,-1432000000.0,1548000000.0,True,,-0.9643097643097643,0.08602438697574702,-2.1641289683419846,0.6623449083859718,False,191000000.0,1060000000.0,-0.030922355340933794,1.8545941123996432,253000000.0,unchecked,,0.0,general_dcf,0.14505882150753946,0.024539877316428687,True,0.0446,0.07651912501186026,0.06568461184414033,0.09268434376954401,38,0.95,,
XEL,Xcel Energy Inc.,NASDAQ,common_stock,False,2001-03-13,Utilities,Regulated Electric,US,624269560.0051674,0.408,48324706639.6,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,77.41,2026-06-18,48324706640.0,418480004.0336364,True,8,2025,annual,2026-02-25,annual,annual_anchor,14669000000.0,0.03490643646473668,0.08697357044291477,0.2430295180312223,0.19626423069057194,2879000000.0,0.0,0.17608053511468033,2582925369.5972457,2324632832.6375213,-1208350629.7301257,-2.05152908273366,0.0111427580868622,0.1,0.0445849679950444,0.03392438942790231,34507000000.0,34781000000.0,True,2.1437081161578555,5.788793826539171,0.0024551744661855516,1.8571923166668982,0.22185979940578457,False,1282000000.0,0.0,0.024965677922967222,2.397210743801653,589000000.0,unchecked,,0.0,general_dcf,0.07217576590163688,0.05056890012706194,True,0.0446,0.07233708929502702,0.07614000000000001,-0.027752121299982627,113,0.85,,
EBAY,eBay Inc.,NASDAQ,common_stock,False,1998-09-24,Consumer Cyclical,Specialty Retail,US,444000000.0,1.372,48058560000.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,108.24,2026-06-18,48058560000.0,553159391.180606,True,8,2025,ttm,2026-04-29,discrete,ok,11604000000.0,0.036268770373628634,0.1114498656424016,0.7200965184419166,0.19579455360220613,2272000000.0,0.0,0.2318380411812394,2690248629.867102,2327583990.1234226,1834837979.9761376,4.014962757059382,0.03493663358845441,0.13480710879930646,0.25351022037760845,,3342000000.0,7202000000.0,True,9.235772357723578,1.240995172669885,0.0568631329113924,-0.8682872710392527,-2.0255543042232453,False,536000000.0,2380000000.0,-0.06439184111788199,1.0763170851797144,457000000.0,unchecked,,0.0,general_dcf,0.10301396969129795,0.02459016398226534,True,0.0446,0.10516729646722134,0.051565496315561336,0.14834292391038711,50,1.0,,
ON,ON Semiconductor Corporation,NASDAQ,common_stock,False,2000-05-02,Technology,Semiconductors,US,391903000.0,1.977,47663242860.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,121.62,2026-06-18,47663242860.0,1237080895.7363636,True,8,2025,ttm,2026-05-04,discrete,ok,6063000000.0,0.0028218172896363747,0.16188470835851332,0.3721754905162461,0.10842817087250536,657400000.0,0.0,0.16852792331505653,1021784799.0591878,878157329.6068205,811948585.0016932,2.0602603019581154,0.08148390844725621,0.14056528300735427,0.07147640398640859,-0.20507036683135024,602900000.0,3006500000.0,True,10.021341463414634,0.41240850947397223,0.01467345207803223,-0.6006904283771874,-0.38058641581477337,False,0.0,1423200000.0,-0.04197201773083803,1.2121057985757884,394100000.0,unchecked,,0.0,general_dcf,0.07856320329043931,0.02469135801896849,True,0.0446,0.13797765029105277,0.051222309132761684,-0.06650124630464418,45,1.0,,
ODFL,"Old Dominion Freight Line, Inc.",NASDAQ,common_stock,False,1991-10-24,Industrials,Trucking,US,207968282.9985523,1.18,45969309274.32,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,221.04,2026-06-18,45969309274.0,430787624.97545457,True,8,2025,ttm,2026-05-06,discrete,ok,5456227000.0,0.044823000248298994,0.1312633784298939,0.3090917954843154,0.2456516196998402,1340331000.0,0.0,0.2561866213225866,1397812360.299073,1044824027.0281562,764846782.6359369,3.6540117746572753,0.03294893589295196,0.2525291257228489,0.2413165278436665,-0.017990229634820724,-248086000.0,39996000.0,True,2260.254637436762,-0.145232918509256,0.0019517404695940195,-0.2640639448114296,0.5161865480740948,False,236644000.0,617398000.0,-0.025461443284672147,1.3384086986166885,209317000.0,unchecked,,0.0,general_dcf,0.05464339925004458,0.055652173927465846,True,0.0446,0.10354866705292083,0.0445492641069182,0.13776786079074566,43,1.0,,
IDXX,"IDEXX Laboratories, Inc.",NASDAQ,common_stock,False,1991-06-21,Healthcare,Medical - Diagnostics & Research,US,78883000.0,1.543,44339345470.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,562.09,2026-06-18,44339345470.0,335519342.26575756,True,8,2025,ttm,2026-05-05,discrete,ok,4446095000.0,0.09966155300662871,0.0426049069257194,0.6205308253647301,0.3162512272004984,1406083000.0,0.0,0.27820512448371637,1236926412.941429,1001457665.566445,832069125.9871981,10.313841041056065,0.03138166486515492,0.19036601119628116,0.46257641645358455,0.37422638754222093,904923000.0,1105451000.0,True,34.94849998757239,0.6247638812944276,0.01547015731093541,1.1912127692879368,0.9738400890282735,False,0.0,1167110000.0,-0.01571045899589718,1.0727395798078676,80675000.0,unchecked,,0.0,general_dcf,0.09898900029064195,0.006355932178197558,True,0.0446,0.11996220408740893,0.04825418573270164,0.3426142123661756,44,1.0,,
KDP,Keurig Dr Pepper Inc.,NASDAQ,common_stock,False,2008-05-07,Consumer Defensive,Beverages - Non-Alcoholic,US,1360559471.0013003,0.424,41850809327.96,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,30.76,2026-06-18,41850809328.0,357771296.67848486,True,8,2025,ttm,2026-04-23,discrete,ok,16944000000.0,0.12146383175230757,0.150614139687456,0.5377714825306893,0.2129367327667611,3608000000.0,0.0,0.2147024553505525,3637918403.4597616,2769303781.5883374,2802031297.579673,2.054727064295426,0.017926509155592255,0.23876693359734175,0.0548537827757298,0.19519455993230328,24809000000.0,25707000000.0,True,4.058492688413948,5.922415851038434,0.006383948928408573,-0.17657225837914015,-3.191412664384364,False,1250000000.0,10000000.0,-0.01535533550693835,0.9576719576719577,1363700000.0,unchecked,,0.0,general_dcf,0.5946708579530819,0.01374045801131333,True,0.0446,0.065,0.045369490757598434,-0.010146217224270206,56,1.0,,
ADSK,"Autodesk, Inc.",NASDAQ,common_stock,False,1985-06-28,Technology,Software - Application,US,211145251.0009287,1.295,40924172548.82,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,193.82,2026-06-18,40924172549.0,567231270.7766666,True,8,2026,ttm,2026-05-29,discrete,ok,7507000000.0,0.1586991935968085,0.052692931025465906,0.9114160117223924,0.26601838284268015,1997000000.0,0.0,0.1817827291442067,1364642947.6855597,1096447223.8629642,1622953981.729012,7.65544331004251,0.07716507578081691,0.19653179190751446,0.536810308317395,0.9112533635999258,-200000000.0,2724000000.0,True,998.5,-0.09111617312072894,0.11140107649649324,1.3792241218379289,0.22902966693995785,False,0.0,2081000000.0,-0.009259790999624373,1.4492273730684326,212000000.0,unchecked,,0.0,general_dcf,0.17030687865553062,0.023534348547097638,True,0.0446,0.10551419187215806,0.04788670520231214,0.4312961164452369,20,1.0,,
UAL,"United Airlines Holdings, Inc.",NASDAQ,common_stock,False,2006-02-06,Industrials,"Airlines, Airports & Air Services",US,324570000.0,1.291,38403122400.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,118.32,2026-06-18,38403122400.0,699730095.6693939,True,8,2025,ttm,2026-04-22,discrete,ok,60466000000.0,0.05244136817293299,0.4353400613922072,0.6424436873614924,0.08439453577216949,5103000000.0,0.0,0.07828532791915829,4733600637.9598255,3648976903.440076,2147343413.019701,6.570818277294067,0.16292456712311523,0.22913291962610957,0.12037131919057413,0.5465351348676303,16804000000.0,30971000000.0,True,4.3063291139240505,2.082280049566295,0.0,0.25626807820719727,0.8024753281586687,False,0.0,315000000.0,-0.0033434900048592286,2.6398013750954927,326800000.0,unchecked,,0.0,general_dcf,0.13355682635958765,0.04475146417589216,True,0.0446,0.08093251873694451,0.04594367799028387,0.039438800453629616,57,1.0,,
STLD,"Steel Dynamics, Inc.",NASDAQ,common_stock,False,1996-11-22,Basic Materials,Steel,US,144213000.0,1.522,36040270830.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,249.91,2026-06-18,36040270830.0,279178997.3190909,True,8,2025,ttm,2026-04-27,discrete,ok,19012244000.0,0.06338270758670328,0.3497588441338848,0.1399962571488142,0.09408910384276574,1788845000.0,0.0,0.1282361152060176,2438056311.908917,1889177932.4359343,1403328456.3376186,9.691695659009639,0.05745174054814746,0.22512949220735146,0.1082137415105311,-0.5172957329697684,3644266000.0,4200793000.0,True,19.62464208528518,1.5404214884102734,0.0032850737917894013,-0.5799467359932187,-1.8716425963024181,False,294132000.0,765819000.0,-0.07779946279753047,1.2226215528911644,144797000.0,unchecked,,0.0,general_dcf,0.21866480783405806,0.13873626373115105,True,0.0446,0.11292104295348823,0.046182282264441855,-0.004707301442957126,52,1.0,,
PAYX,"Paychex, Inc.",NASDAQ,common_stock,False,1983-08-26,Industrials,Staffing & Employment Services,US,358290880.9955212,0.8296729,35198496149.439995,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,98.24,2026-06-18,35198496149.0,327689164.32757574,True,8,2025,ttm,2026-03-26,discrete,ok,6333800000.0,0.07397365586863924,0.04046462266438746,0.7393192080583536,0.36895702421926807,2336900000.0,0.0,0.38852515076856153,2460840599.937915,1874902006.6032686,1884587920.342246,5.226256018697299,0.019822253818054754,0.2381050578202542,0.24740464808101714,0.12252384702337306,3183000000.0,5013400000.0,True,8.703538175046555,1.1566133720930232,0.012502246809530467,-0.6456080886012242,1.6733615877117998,False,1554300000.0,361600000.0,-0.0023003393719360776,1.1226336961665877,360600000.0,unchecked,,0.0,general_dcf,0.16463171748267613,0.01023315966948814,True,0.0446,0.0810125443351316,0.045408938553912856,0.16639210374588553,84,1.0,,
KMB,Kimberly-Clark Corporation,NASDAQ,common_stock,False,1980-03-17,Consumer Defensive,Household & Personal Products,US,331940357.00078005,0.302,34043803013.920002,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,102.56,2026-06-18,34043803014.000004,463808428.35272723,True,8,2025,ttm,2026-04-28,discrete,ok,16539000000.0,-0.010116269221897567,0.057522381785928084,0.35860692907672775,0.13271660922667633,2195000000.0,0.0,0.13873102540272614,2294472429.135688,1808552073.806004,1639818363.0705519,4.921423658675126,0.01898390407201397,0.21177868566183936,0.20750129347232701,,6542000000.0,7084000000.0,True,8.78,2.1989915966386553,0.008131970260223048,-0.20561871057590314,1.7342931518143436,False,1673000000.0,80000000.0,-0.005050591154868278,1.3740722414646214,333200000.0,unchecked,,0.0,general_dcf,0.025207281901450385,0.01534828808003976,True,0.0446,0.06570350408419662,0.046977990334554375,0.1417977893881304,51,1.0,,
ROP,"Roper Technologies, Inc.",NASDAQ,common_stock,False,1992-02-13,Technology,Software - Application,US,100917359.00137773,0.762,33328462396.545,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,330.26,2026-06-18,33328966983.79501,413109626.59424245,True,8,2025,ttm,2026-05-01,discrete,ok,8115000000.0,0.06186905149521538,0.08431520766895198,0.6940357362908195,0.2808626001232286,2279200000.0,0.0,0.28084670952713225,2279071047.8126783,1792158574.0012114,2327973569.9307985,22.25596147161375,0.007396755354068291,0.21364514909650473,0.062017847482421465,0.07287317514358209,10081100000.0,10464000000.0,True,6.3065855008301055,3.1555701630826056,0.020726787134901694,0.0015890596096357346,0.06341390353084314,False,363800000.0,2011000000.0,-0.006914111743746454,1.544697605370167,104600000.0,unchecked,,0.0,general_dcf,0.07702891822010471,0.018735362981194468,True,0.0446,0.07413791427944492,0.04686674911384831,-0.01212006679702346,48,1.0,,
NTAP,"NetApp, Inc.",NASDAQ,common_stock,False,1995-11-21,Technology,Computer Hardware,US,195920000.0,1.434,31290383200.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,159.71,2026-06-18,31290383200.0,394984877.0660606,True,8,2026,ttm,2026-06-05,discrete,ok,6925000000.0,0.017194231969849705,0.06640170330256875,0.7074368231046931,0.24115523465703972,1670000000.0,0.0,0.1884048836470307,1304703819.2556877,1117650911.728349,1070575553.1013545,5.379776648750525,0.023776578751092205,0.14336809992175042,2.861150546261354,0.538397152151984,-851000000.0,2733000000.0,True,15.321100917431192,-0.4550802139037433,0.056955966815571156,2.958333950974185,1.6873569523341478,False,413000000.0,950000000.0,-0.03288794110663151,1.6199059561128526,199000000.0,unchecked,,0.0,general_dcf,0.043353057744503154,0.016081871316421522,True,0.0446,0.11105907877913992,0.051055261244663676,2.7500914674822137,13,1.0,,
CASY,"Casey's General Stores, Inc.",NASDAQ,common_stock,False,1983-10-20,Consumer Cyclical,Specialty Retail,US,37066932.0,0.624,31219623477.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,842.25,2026-06-18,31219623477.0,588838049.359697,True,8,2026,ttm,2026-06-09,discrete,ok,17561101000.0,0.09417408999463706,0.17124061991744297,0.24605752224760852,0.05886060333005317,1033657000.0,0.0,0.04542217167062353,797663344.3471586,612285713.224676,496085437.3336882,13.306422795515214,0.007433418465622815,0.23240083982322568,0.12555122029931043,0.16134749944440768,2367887000.0,2890878000.0,True,,1.596025249138085,0.0029943104212629412,1.3438431659429637,1.7955832042063808,False,83136000.0,247749000.0,-0.002122010404048913,1.9281179316059391,37281653.0,unchecked,,0.0,general_dcf,0.09172623583351136,0.021288837775811236,True,0.0446,0.07487951669932465,0.06493888895095512,0.05067170359998578,9,0.95,,
BIIB,Biogen Inc.,NASDAQ,common_stock,False,1991-09-17,Healthcare,Drug Manufacturers - General,US,147637000.0,0.177,29022481460.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,196.58,2026-06-18,29022481460.0,211689765.73121214,True,8,2025,ttm,2026-04-29,discrete,ok,9857400000.0,-0.04410238223859042,0.07327969969526621,0.6976789011301154,0.15646113579645748,1542300000.0,0.0,0.2706785477390644,2668186716.4830537,2257301262.4755826,2455305504.0028925,16.545185336946716,0.09976898598969601,0.1539942656445949,0.0623382006553154,-0.11553738708399777,2279200000.0,6561900000.0,True,5.606324972737187,0.9726039088503883,0.029641408272684647,-1.200085006316159,-0.25279231396070245,False,0.0,0.0,0.005449698886245358,1.7045142644633595,148400000.0,unchecked,,0.0,general_dcf,0.01168641796771519,0.04162537162429596,True,0.0446,0.0660634905778322,0.05042194176758214,-0.0037252899225167987,50,1.0,,
GEHC,GE HealthCare Technologies Inc.,NASDAQ,common_stock,False,2022-12-15,Healthcare,Medical - Healthcare Information Services,US,454891786.00422144,0.862,28016785099.74,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,61.59,2026-06-18,28016785100.0,345499486.01606065,True,7,2025,ttm,2026-04-29,discrete,ok,19954000000.0,0.036502995670744776,0.01889711736548999,0.4254786007817981,0.12458654906284454,2486000000.0,0.0,0.13391515151515151,2672142933.3333335,2079406025.433526,1632896890.343699,3.5730785346689258,0.012941365518057371,0.2218208092485549,0.10203341077046901,,8292000000.0,10577000000.0,True,5.714942528735632,2.825212947189097,0.006303030303030303,-0.9328602452306974,0.21271119063630226,False,64000000.0,200000000.0,0.002252164158787817,0.9789262418464626,457000000.0,unchecked,,0.0,general_dcf,0.06160339435576212,0.01427913403883128,True,0.0446,0.07637571187036668,0.046379479768786126,0.025657698900102333,50,0.95,,
