rank,ticker,price,expected_irr,median_irr,p10_irr,p90_irr,above_hurdle_weight,hurdle_rate,permanent_loss_weight,expected_shortfall,hurdle_cvar,intrinsic_value_low,intrinsic_value_base,intrinsic_value_high,upside_to_base,model_confidence,data_confidence,model_uncertainty,business_quality,valuation_excess,evidence_confidence,name,sector,industry,model_family,market_cap,financial_persistence_score,roic,incremental_roic,wacc,roic_minus_wacc,normalized_operating_margin,current_operating_margin,revenue_cagr,net_debt_to_ebitda,sbc_intensity,net_share_change_cagr,risk_flags,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,price_as_of,is_price_fresh,downside_penalty,ambiguity_penalty,permanent_loss_penalty,hurdle_penalty,robust_return
29,MOH,200.28,0.2161882054177113,0.21387830280000347,0.0695081652258523,0.367488050844986,0.75,0.12,0.0,0.0,0.05049183477414769,194.03780171210835,335.5575807179735,594.0038963248451,0.6754422843917192,0.5124,1.0,0.16361794280956685,0.3735,0.09387830280000348,0.5124,"Molina Healthcare, Inc.",Healthcare,Medical - Healthcare Plans,general_dcf,10434588000.0,0.3735,0.14391938387604342,-0.027874225601526994,0.07883231101356822,0.0650870728624752,0.044679141781272066,0.011625069328896283,0.13354543969977528,-2.0525525525525525,0.002853628536285363,-0.04470368311860229,thin_interest_coverage;weak_cash_conversion;incremental_roic_below_wacc,8,2025,ttm,2026-04-23,2026-06-12,True,0.0,0.08180897140478342,0.0,0.05049183477414769,-0.0023885924194259125
30,APA,37.02,0.21334349703975025,0.2247337171575055,-0.034986385470256176,0.4388929393142462,0.75,0.12,0.0,0.034986385470256176,0.15498638547025617,25.731910573588184,83.41410999958373,196.2492530963984,1.2532174500157676,0.388,1.0,0.2552996623922512,0.7276,0.10473371715750551,0.388,APA Corporation,Energy,Oil & Gas Exploration & Production,general_dcf,13085459399.999998,0.7276,0.19823175340436394,0.008723172606689075,0.065,0.13323175340436394,0.3184182911929025,0.34630124259667866,0.028082479749838907,0.7757906626506024,0.0,0.020593996919940682,cyclical_revenue;incremental_roic_below_wacc,8,2025,ttm,2026-05-07,2026-06-12,True,0.034986385470256176,0.1276498311961256,0.0,0.15498638547025617,-0.11434970321314403
31,THC,174.66,0.21164176666570722,0.2653076828748454,-0.1354586689703864,0.45141036988352445,0.75,0.12,0.25,0.1354586689703864,0.2554586689703864,73.30074988191357,306.92266145062075,561.6795722181691,0.757257880743277,0.737,1.0,0.30132451942695543,0.7658,0.1453076828748454,0.737,Tenet Healthcare Corporation,Healthcare,Medical - Care Facilities,general_dcf,15044688420.0,0.7658,0.17902665372069396,2.2328418016460594,0.07964180429618213,0.09938484942451183,0.12191409636926619,0.16140759729666745,0.021888288874059025,2.352319706017455,0.0032421969513670456,-0.07454983101847101,thin_interest_coverage,8,2025,ttm,2026-04-30,2026-06-12,True,0.1354586689703864,0.15066225971347771,0.125,0.2554586689703864,-0.14836690669162533
32,JBI,5.35,0.207055308832787,0.22504008952528243,-0.027688047755509586,0.4058291040360928,0.75,0.12,0.0,0.027688047755509586,0.1476880477555096,3.3245791402943956,7.897738037134749,14.154518643534905,0.47621271722144853,0.482,1.0,0.2322985758958012,0.3822,0.10504008952528243,0.482,"Janus International Group, Inc.",Industrials,Construction,general_dcf,729699656.0,0.3822,0.18169654680570121,0.5759255165773678,0.11799591737965114,0.06370062942605008,0.139500306949622,0.11468094600624722,0.08966455999580303,-0.687256176853056,0.011101888358580619,-0.01839438667594162,cyclical_revenue,8,2025,ttm,2026-05-12,2026-06-12,True,0.027688047755509586,0.1161492879479006,0.0,0.1476880477555096,-0.09705872460432347
33,CMCSA,24.5,0.2031167063687463,0.19996432026382543,0.1490404981421307,0.2634976868052035,1.0,0.12,0.0,0.0,0.0,30.825340417952212,38.94190699336094,52.390238095647675,0.5894655915657525,0.8279,1.0,0.06239159433153642,0.7638,0.07996432026382544,0.8279,Comcast Corporation,Communication Services,Telecommunications Services,general_dcf,87519599573.0,0.7638,0.08412354861205212,-0.010702595763399403,0.065,0.01912354861205212,0.1873066409912772,0.1528360925302128,0.039212419385326935,2.407101662331788,0.010207942618366071,-0.06535161292900282,thin_interest_coverage;incremental_roic_below_wacc,8,2025,ttm,2026-04-23,2026-06-12,True,0.0,0.03119579716576821,0.0,0.0,0.06620246074642108
34,CCK,98.95,0.2014226335610147,0.23274405670235873,-0.025562571338377867,0.3657649921777192,0.75,0.12,0.0,0.025562571338377867,0.14556257133837786,65.96920530842456,182.31631999688418,295.8489647714711,0.8425095502464293,0.7461,1.0,0.20328078175804853,0.8497,0.11274405670235874,0.7461,"Crown Holdings, Inc.",Consumer Cyclical,Packaging & Containers,general_dcf,11057365650.0,0.8497,0.14192624098708884,0.40345182487530684,0.065,0.07692624098708883,0.10951117180790404,0.12844468870220618,0.01487247087475052,2.748095238095238,0.0025811823480432973,-0.02491071129120237,thin_interest_coverage,8,2025,ttm,2026-05-01,2026-06-12,True,0.025562571338377867,0.10164039087902427,0.0,0.14556257133837786,-0.06144423063274801
35,INGR,101.59,0.2006697347693262,0.2240319923264906,-0.00011469640885476947,0.3547296508331783,0.75,0.12,0.0,0.00011469640885476947,0.12011469640885476,76.59828899721968,183.1445150263978,292.36113178867754,0.8027809334225593,0.7097,1.0,0.18613117362101653,0.7798,0.1040319923264906,0.7097,Ingredion Incorporated,Consumer Defensive,Packaged Foods,general_dcf,6406170007.0,0.7798,0.12923124856715928,12.058296622281382,0.06769715171813995,0.06153409684901934,0.10936200691034698,0.13114754098360656,0.01989741829766012,0.7778730703259005,0.0024509803921568627,-0.013106349321828414,,8,2025,ttm,2026-05-08,2026-06-12,True,0.00011469640885476947,0.09306558681050826,0.0,0.12011469640885476,-0.04628319145474438
36,STNG,79.05,0.2004519265232375,0.2243907727533952,-0.30902432767907145,0.6620504882652312,0.75,0.12,0.25,0.30902432767907145,0.42902432767907145,20.32715532394873,141.99681973971826,627.1699462647172,0.7962912048035202,0.3673,1.0,0.5045184079721513,0.417,0.1043907727533952,0.3673,Scorpio Tankers Inc.,Energy,Oil & Gas Midstream,general_dcf,3934204193.9999995,0.417,0.12057808362312561,,0.06774306426812914,0.052835019354996474,0.2989768898294902,0.3884589498774465,0.06979883897532124,-0.7531487228544683,0.0352961702089587,-0.07647655980542456,cyclical_revenue,8,2025,ttm,2026-05-05,2026-06-12,True,0.30902432767907145,0.25225920398607565,0.125,0.42902432767907145,-0.3906815968467494
37,ARLP,25.03,0.19383879746310417,0.22038504062220463,-0.05983331678435203,0.3944184253923595,0.75,0.12,0.0,0.05983331678435203,0.17983331678435202,14.477282366337027,46.345836581054826,90.1934350104327,0.8516115294069047,0.4563,1.0,0.24343687108835577,0.7355,0.10038504062220463,0.4563,"Alliance Resource Partners, L.P.",Energy,Coal,general_dcf,3220329789.0,0.7355,0.12790800349933365,0.21110053576522356,0.06762343790992388,0.06028456558940977,0.16990717135288622,0.1441631803018854,0.013160312690309262,0.6975690323569955,0.0,0.003507378575184017,cyclical_revenue,8,2025,ttm,2026-05-08,2026-06-12,True,0.05983331678435203,0.12171843554417788,0.0,0.17983331678435202,-0.13402762274844005
38,INSW,82.01,0.19377128182895834,0.26265875193057586,-0.46804314058099405,0.7178107640356757,0.75,0.12,0.25,0.46804314058099405,0.588043140580994,7.816138097073757,174.9845172473314,819.8465074882912,1.1336973204161858,0.4134,1.0,0.6105249523083349,0.4705,0.14265875193057587,0.4134,"International Seaways, Inc.",Energy,Oil & Gas Midstream,general_dcf,4059880119.0,0.4705,0.18418800197235977,1.5401704018463795,0.07065181755178077,0.113536184420579,0.27229916589935044,0.504175022123355,0.1764595847121777,0.35171300156351065,0.009457626156851577,-0.0008704351080066619,thin_interest_coverage;cyclical_revenue;peak_cycle_margins,8,2025,ttm,2026-05-07,2026-06-12,True,0.46804314058099405,0.30526247615416746,0.125,0.588043140580994,-0.529068012532894
39,BBWI,19.4,0.1932232438528445,0.26990130571648485,-0.04728283325675872,0.280373197235167,0.75,0.12,0.0,0.04728283325675872,0.16728283325675872,10.987121076637617,33.49747463747471,41.72884474522891,0.7266739503852944,0.4972,1.0,0.17891201524596284,0.9184,0.14990130571648486,0.4972,"Bath & Body Works, Inc.",Consumer Cyclical,Specialty Retail,general_dcf,3910299152.9999995,0.9184,0.3153646591775882,-3.249927707065545,0.07654239986672906,0.23882225931085915,0.1776345506193597,0.15845410628019324,-0.08166814983476878,2.913922155688623,0.0054742028192144515,-0.04647558828841469,thin_interest_coverage;cyclical_revenue;incremental_roic_below_wacc,8,2025,ttm,2026-05-27,2026-06-12,True,0.04728283325675872,0.08945600762298142,0.0,0.16728283325675872,-0.09275190405452245
40,CTSH,52.17,0.18253570088418203,0.19108321547973903,0.09375023753382268,0.25422613504342745,0.75,0.12,0.0,0.0,0.026249762466177315,54.32121289965372,77.46460840720194,97.70885929755778,0.48484969153156854,0.8734,1.0,0.08403594875480239,0.8701,0.07108321547973903,0.8734,Cognizant Technology Solutions Corporation,Technology,Information Technology Services,general_dcf,24721745730.0,0.8701,0.1723955492618894,0.1406886596808351,0.08359611346084701,0.0887994358010424,0.14961661544644123,0.1566383257030739,0.03921825270499446,-0.10875127942681678,0.0,-0.02773719033995936,,8,2025,ttm,2026-04-29,2026-06-12,True,0.0,0.04201797437740119,0.0,0.026249762466177315,0.03583431793382675
41,GPK,10.7,0.18220178100746126,0.2887315511703491,-0.33691513612866403,0.48825915781781093,0.75,0.12,0.25,0.33691513612866403,0.456915136128664,1.5546167780379876,24.600244064278108,50.37743554442596,1.2990882303063653,0.6581,1.0,0.4228441469732375,0.6837,0.1687315511703491,0.6581,Graphic Packaging Holding Company,Consumer Cyclical,Packaging & Containers,general_dcf,3165990900.0,0.6837,0.06243656774468177,0.28177984745147266,0.06979904096206796,-0.007362473217386187,0.09835114116413282,0.08274586848491852,0.05233634701023715,4.415079365079365,0.004666949512091642,-0.013980211336666493,elevated_leverage;thin_interest_coverage,8,2025,ttm,2026-05-05,2026-06-12,True,0.33691513612866403,0.21142207348661876,0.125,0.456915136128664,-0.34587290230345724
42,CRI,42.79,0.1811896166240331,0.19350267623085532,0.09484689447563144,0.24290621955879038,0.75,0.12,0.0,0.0,0.025153105524368558,44.552904579124146,64.57060743058457,82.06907261316158,0.5090116249260241,0.6875,1.0,0.08340466254157947,0.7076,0.07350267623085532,0.6875,"Carter's, Inc.",Consumer Cyclical,Apparel - Retail,general_dcf,1576816506.0,0.7076,0.10430323916856554,-2.4040028383460825,0.08231268480685872,0.021990554361706827,0.10772984186290088,0.04802331616669147,-0.025074050885246946,0.7876313428523638,0.006607495805599821,-0.03012837963061321,thin_interest_coverage;incremental_roic_below_wacc,8,2025,ttm,2026-05-06,2026-06-12,True,0.0,0.04170233127078973,0.0,0.025153105524368558,0.02537998438434448
43,PAGP,24.38,0.17719857244519513,0.37652659616433076,-0.95,0.905741097452119,0.75,0.12,0.25,0.95,1.0699999999999998,-55.25845520758569,82.0420394950363,480.73400571347963,2.365136976826756,0.392,1.0,0.9461105487260595,0.5054,0.25652659616433077,0.392,"Plains GP Holdings, L.P.",Energy,Oil & Gas Midstream,general_dcf,4824902543.0,0.5054,0.09822419344911891,0.28617373106944255,0.065,0.03322419344911891,0.02710979500722179,0.03146613633852613,0.038160036826364374,4.837150127226463,0.0010469699458039087,0.0068261498869051085,elevated_leverage;cyclical_revenue,8,2025,ttm,2026-05-08,2026-06-12,True,0.95,0.47305527436302974,0.125,1.0699999999999998,-0.9694415743035821
44,NOG,20.79,0.17593112671747807,0.34010158153250813,-0.95,0.973521343804896,0.75,0.12,0.25,0.95,1.0699999999999998,-26.59912543260007,64.40587162920137,635.8309979743357,2.0979255232901095,0.3896,1.0,0.980072671902448,0.4515,0.22010158153250814,0.3896,"Northern Oil and Gas, Inc.",Energy,Oil & Gas Exploration & Production,general_dcf,2199394890.0,0.4515,0.11224157531154023,0.13786886684505384,0.07760697474906818,0.03463460056247206,0.3401090049379034,0.26040614783221544,0.2292742149839362,1.5123169211967242,0.0055315721098587135,0.04356172119996615,thin_interest_coverage;ongoing_dilution;cyclical_revenue,8,2025,ttm,2026-04-29,2026-06-12,True,0.95,0.490036335951224,0.125,1.0699999999999998,-0.9842484238349347
45,LEG,10.6,0.17545646569924436,0.20831207884475597,-0.02505241320468483,0.31025411831215033,0.75,0.12,0.0,0.02505241320468483,0.14505241320468482,7.061545512188083,18.414377482040134,28.34277309048084,0.737205422833975,0.6826,1.0,0.17717526575841758,0.6961,0.08831207884475598,0.6826,"Leggett & Platt, Incorporated",Consumer Cyclical,"Furnishings, Fixtures & Appliances",general_dcf,1446179200.0,0.6961,0.0812696636909583,,0.07375720235306996,0.00751246133788834,0.09531476088316607,0.057734149673632544,-0.007228297934222305,3.279700115340254,0.005840898990540283,0.010870416855312204,elevated_leverage;thin_interest_coverage,8,2025,ttm,2026-05-07,2026-06-12,True,0.02505241320468483,0.08858763287920879,0.0,0.14505241320468482,-0.08477058818525439
46,CROX,124.71,0.1754192956737825,0.19170450978563167,0.005483703740173979,0.31278445938369276,0.75,0.12,0.0,0.0,0.11451629625982601,81.9035257592984,156.95102077077613,249.7378549424314,0.2585279510125582,0.4817,1.0,0.1691993778217594,0.8978,0.07170450978563167,0.4817,"Crocs, Inc.",Consumer Cyclical,Apparel - Footwear & Accessories,general_dcf,6196796002.0,0.8978,0.2577637706476573,0.09148752310053822,0.10765899865568097,0.15010477199197636,0.22949437136135095,0.21504329066175443,0.20612260297607166,1.6847208355124488,0.008057564549738817,-0.06485691452622744,cyclical_revenue;incremental_roic_below_wacc,8,2025,ttm,2026-04-30,2026-06-12,True,0.0,0.0845996889108797,0.0,0.11451629625982601,-0.07997623389608724
47,OPCH,20.76,0.17316104326164353,0.18904237688984726,-0.001382089592516394,0.315941508859396,0.75,0.12,0.0,0.001382089592516394,0.1213820895925164,15.576797193237491,30.901458090492245,48.2238055878107,0.48850954193122553,0.701,1.0,0.1676317992259562,0.684,0.06904237688984727,0.701,"Option Care Health, Inc.",Healthcare,Medical - Care Facilities,general_dcf,3259890983.0000005,0.684,0.21304646777470712,,0.07750000000000001,0.1355464677747071,0.057655219967439705,0.05926594098215327,0.16499044110676486,-0.43691911177693893,0.007084310712070965,-0.04575413008225737,,8,2025,ttm,2026-04-30,2026-06-12,True,0.001382089592516394,0.0838158996129781,0.0,0.1213820895925164,-0.07298338339273347
48,HALO,69.5,0.17283227416191954,0.2204135421663523,-0.1895861785684246,0.4400881908833982,0.75,0.12,0.25,0.1895861785684246,0.30958617856842463,21.449741334795224,113.86498424061826,247.59099097888645,0.638345096987313,0.5753,1.0,0.3275781847259114,0.6308,0.10041354216635232,0.5753,"Halozyme Therapeutics, Inc.",Healthcare,Biotechnology,general_dcf,8243603500.0,0.6308,0.3403332141234371,0.2551616783948328,0.08003360787222591,0.2602996062512112,0.47308181512057257,0.5696380011906198,0.37296955218506134,1.893579931972789,0.04273020237874806,-0.043941427432581004,,8,2025,ttm,2026-05-11,2026-06-12,True,0.1895861785684246,0.1637890923629557,0.125,0.30958617856842463,-0.2518182677601221
49,BSM,13.97,0.17228308772901074,0.1972848248202354,-0.0805768032558262,0.3751395045313984,0.75,0.12,0.25,0.0805768032558262,0.2005768032558262,7.710638794277043,22.668843700179824,42.821501513088414,0.6226802934989135,0.5121,1.0,0.24249515389361231,0.9281,0.07728482482023541,0.5121,"Black Stone Minerals, L.P.",Energy,Oil & Gas Exploration & Production,general_dcf,2968611030.0,0.9281,0.2585799010793527,0.49358869101819647,0.06885303284479899,0.1897268682345537,0.568757113668064,0.766422422354014,-0.05107359665578415,0.46293119375016495,0.021610500120734625,-0.0182676908041004,cyclical_revenue,8,2025,ttm,2026-05-05,2026-06-12,True,0.0805768032558262,0.12124757694680616,0.125,0.2005768032558262,-0.16099924446538363
50,CPAY,356.11,0.1713883978161903,0.18724983901192904,0.047484295855974815,0.2635696173849283,0.75,0.12,0.0,0.0,0.07251570414402518,315.4332547159438,535.90433170907,708.4481786491054,0.5048842540481031,0.8363,1.0,0.11295366076447674,0.9886,0.06724983901192905,0.8363,"Corpay, Inc.",Technology,Software - Infrastructure,general_dcf,23276032975.0,0.9886,0.3029615309342451,,0.07478217919088949,0.22817935174335563,0.43970602965951056,0.4299182874928168,0.09277496065239532,0.6230666255676665,0.029367564797265832,-0.037931964668205365,thin_interest_coverage,8,2025,ttm,2026-05-08,2026-06-12,True,0.0,0.05647683038223837,0.0,0.07251570414402518,-0.016274663778348915
51,FCN,158.57,0.16890456063774767,0.18309289831086065,0.04839526845898949,0.2610371774702799,0.75,0.12,0.0,0.0,0.0716047315410105,145.7316901970041,242.68498538900747,323.33475550852245,0.530459641729252,0.8669,1.0,0.11031395450564518,0.913,0.06309289831086065,0.8669,"FTI Consulting, Inc.",Industrials,Consulting Services,general_dcf,4779934080.0,0.913,0.1827329159526876,0.19637801539055502,0.06879794069695322,0.11393497525573437,0.11040751581778091,0.10177985090037997,0.09340471805338924,0.037458255571351254,0.010378855681278021,-0.03803811568427273,,8,2025,ttm,2026-04-30,2026-06-12,True,0.0,0.05515697725282259,0.0,0.0716047315410105,-0.016909497995325408
52,ADBE,204.02,0.16664052550331693,0.17828507293015722,0.06566753338556738,0.24432442276738586,0.75,0.12,0.0,0.0,0.05433246661443261,170.83000772169623,250.35853873508566,312.2345217824235,0.22712743228647025,0.875,1.0,0.09307844469090924,0.9778,0.05828507293015722,0.875,Adobe Inc.,Technology,Software - Application,general_dcf,82464884000.0,0.9778,0.5828394717436669,,0.11047913545588965,0.47236033628777724,0.33594547644152983,0.36074291610445275,0.14827553206887933,0.14610620367550006,0.08746803069053709,-0.05143219139045718,heavy_sbc,8,2025,ttm,2026-06-11,2026-06-12,True,0.0,0.04653922234545462,0.0,0.05433246661443261,-0.0033330278005450423
53,BAH,77.41,0.16368495114293188,0.1906793316476979,-0.03746982118464071,0.31085096246097244,0.75,0.12,0.0,0.03746982118464071,0.1574698211846407,50.215377225886,122.12830005483939,189.24421763888932,0.5776811788507865,0.7875,1.0,0.18053539182280656,0.8873,0.07067933164769791,0.7875,Booz Allen Hamilton Holding Corporation,Industrials,Consulting Services,general_dcf,9269547923.0,0.8873,0.1819018762064056,0.3086439445945345,0.065,0.1169018762064056,0.09245222646743455,0.09209235981100115,0.0763024554103724,2.8377926421404682,0.007846410684474123,-0.031036717464094754,,8,2026,ttm,2026-05-22,2026-06-12,True,0.03746982118464071,0.09026769591140328,0.0,0.1574698211846407,-0.10180984751207861
54,HUM,379.22,0.16354244739304702,0.17078712069196622,0.053516748710535494,0.25907879947772017,0.75,0.12,0.0,0.0,0.0664832512894645,338.16901692361023,560.2593252704096,800.3037160369462,0.4773992017045767,0.742,1.0,0.11052102538359233,0.6591,0.050787120691966225,0.742,Humana Inc.,Healthcare,Medical - Healthcare Plans,general_dcf,45529722030.0,0.6591,0.1021763675998857,-3.1877500630455566,0.07936799994200117,0.022808367657884535,0.03738824841318843,0.010087463556851311,0.12474239016717803,-3.6451760402377684,0.0017570515486669326,-0.017189413989020408,thin_interest_coverage;incremental_roic_below_wacc,8,2025,ttm,2026-04-29,2026-06-12,True,0.0,0.05526051269179617,0.0,0.0664832512894645,-0.02879920773602556
55,HOG,25.64,0.1603576088731643,0.20183289814740424,-0.06994273536838587,0.30770737456623454,0.75,0.12,0.25,0.06994273536838587,0.18994273536838585,14.345676454121481,38.08268055340878,59.2064376946248,0.48528395294105997,0.5082,1.0,0.20357905496731019,0.5694,0.08183289814740424,0.5082,"Harley-Davidson, Inc.",Consumer Cyclical,Auto - Recreational Vehicles,general_dcf,2699079263.0,0.5694,0.06328399686733666,,0.08124764789719421,-0.017963651029857558,0.11421679656000862,0.06391988688976269,-0.03443925990755514,1.0720779625977042,0.009448018258649549,-0.09481907559669644,cyclical_revenue,8,2025,ttm,2026-05-06,2026-06-12,True,0.06994273536838587,0.10178952748365509,0.125,0.18994273536838585,-0.14835525652987502
56,ZTS,79.57,0.15690204665879723,0.17350121828494597,0.03154610578203576,0.24905964428326122,0.75,0.12,0.0,0.0,0.08845389421796424,65.82630923439055,112.57570719248996,148.691548856588,0.41480089471521886,0.8991,1.0,0.11178376925061273,0.9836,0.05350121828494597,0.8991,Zoetis Inc.,Healthcare,Drug Manufacturers - General,general_dcf,33357981349.0,0.9836,0.2738915773093571,0.23669392751065474,0.07456828417888522,0.19932329313047187,0.359833772599066,0.3757492901461773,0.0718423707978999,1.7975369458128079,0.007994814174589455,-0.03523068558743281,,8,2025,ttm,2026-05-07,2026-06-12,True,0.0,0.055891884625306365,0.0,0.08845389421796424,-0.04035094885796931
57,SLVM,41.61,0.15687769798387308,0.20280115527566525,-0.08791359566384925,0.3098220770480111,0.75,0.12,0.25,0.08791359566384925,0.20791359566384926,21.104928374158465,66.08237697033061,109.07040559039585,0.5881369134902816,0.4798,1.0,0.2144738363559302,0.5762,0.08280115527566526,0.4798,Sylvamo Corporation,Basic Materials,"Paper, Lumber & Forest Products",general_dcf,1653420619.0000002,0.5762,0.08284195664973008,-0.21512654669497097,0.06808824705360109,0.014753709596128997,0.11665383010604267,0.06362252663622527,-0.029048539335179258,2.1876606683804627,0.005371530886302597,-0.03418857087929117,thin_interest_coverage;cyclical_revenue;incremental_roic_below_wacc,8,2025,ttm,2026-05-08,2026-06-12,True,0.08791359566384925,0.1072369181779651,0.125,0.20791359566384926,-0.16818560136258506
58,MO,71.94,0.15629465969977904,0.17732187445508318,0.0012880770489573758,0.2692468128399924,0.75,0.12,0.0,0.0,0.11871192295104262,54.8767399553643,109.57987799243693,154.00717960511787,0.5232120933060458,0.8869,1.0,0.13737236789551752,0.9577,0.05732187445508319,0.8869,"Altria Group, Inc.",Consumer Defensive,Tobacco,general_dcf,120131975446.00002,0.9577,0.4597417918845177,,0.06551849419689287,0.3942232976876248,0.5487126521180992,0.5073114829245932,0.003685641666252071,1.8617246863403427,0.0,-0.024816219778510784,,8,2025,ttm,2026-04-30,2026-06-12,True,0.0,0.06868618394775876,0.0,0.11871192295104262,-0.06787315249682933
59,IT,148.17,0.1559697507422243,0.1771970596571919,-0.02611858411983118,0.29560346777434465,0.75,0.12,0.0,0.02611858411983118,0.14611858411983117,97.43022987058265,203.2171367780612,305.58928285962804,0.3715133750290964,0.7419,1.0,0.16860402594708793,0.9097,0.05719705965719191,0.7419,"Gartner, Inc.",Industrials,Consulting Services,general_dcf,9920262875.0,0.9097,0.5156024176736608,,0.08066215000987277,0.434940267663788,0.17117715207499506,0.1643040718597466,0.07269833519446389,1.2645148373893313,0.02399120490250038,-0.04790800813604068,,8,2025,ttm,2026-05-05,2026-06-12,True,0.02611858411983118,0.08430201297354396,0.0,0.14611858411983117,-0.10368408556016048
60,WGO,29.24,0.15481612166331615,0.16706868503242733,-0.10372701283777132,0.3888541294261813,0.75,0.12,0.25,0.10372701283777132,0.2237270128377713,13.15489259499199,37.52973162603748,91.14484731929694,0.28350655355805343,0.4354,1.0,0.2632285711319763,0.6246,0.04706868503242734,0.4354,"Winnebago Industries, Inc.",Consumer Cyclical,Auto - Recreational Vehicles,general_dcf,826491612.0,0.6246,0.035090619059561776,-0.5866307005290889,0.08814128782446784,-0.053050668764906064,0.0788602111611218,0.02606008583690987,0.04788993224775839,3.429936305732484,0.004910038674962165,-0.04754867450868161,elevated_leverage;thin_interest_coverage;cyclical_revenue;incremental_roic_below_wacc,8,2025,ttm,2026-03-25,2026-06-12,True,0.10372701283777132,0.13161428556598814,0.125,0.2237270128377713,-0.20323330737465245
61,GNTX,25.86,0.15080252423649657,0.15817173048853878,0.06099538053385915,0.22587125543504954,0.75,0.12,0.0,0.0,0.05900461946614084,23.747063711252363,34.16549865796475,44.34359036637577,0.32117164183931735,0.7811,0.95,0.0905049374505952,0.8659,0.03817173048853878,0.742045,Gentex Corporation,Consumer Cyclical,Auto - Parts,general_dcf,5506934789.0,0.8659,0.1778417366456016,0.09649129094265854,0.08422590192611788,0.09361583471948372,0.22614305686032093,0.1861427849258946,0.04727952514554912,-0.31860240292434133,0.017048175681647983,-0.02541714428770503,,8,2025,ttm,2026-05-06,2026-06-12,True,0.0,0.0452524687252976,0.0,0.05900461946614084,-0.030679477715773087
62,DHT,17.57,0.1486524441512302,0.16874281144700942,-0.14525017249397926,0.4023743262048811,0.75,0.12,0.25,0.14525017249397926,0.26525017249397925,6.9809171580940585,27.345149682755014,69.12903552959021,0.556354563617246,0.4004,1.0,0.29180024934943016,0.637,0.048742811447009426,0.4004,"DHT Holdings, Inc.",Energy,Oil & Gas Midstream,general_dcf,2829501562.0,0.637,0.15821527162873067,,0.0673747684643131,0.09084050316441757,0.3005783246971919,0.500832934384556,0.04074447809171078,0.9787715742054794,0.005767487994063038,-0.007403006119839128,cyclical_revenue;peak_cycle_margins,8,2025,ttm,2026-05-05,2026-06-12,True,0.14525017249397926,0.14590012467471508,0.125,0.26525017249397925,-0.24573355079059667
63,UAN,112.51,0.1479462182178395,0.22399608447449287,-0.3397126070572995,0.48350531097967175,0.75,0.12,0.25,0.3397126070572995,0.4597126070572995,17.063053323798194,213.50573367896504,585.1729820125937,0.897660062918541,0.4481,0.85,0.4326659590184856,0.6537,0.10399608447449288,0.380885,"CVR Partners, LP",Basic Materials,Agricultural Inputs,general_dcf,1189189859.0,0.6537,0.17913662842128025,,0.065,0.11413662842128025,0.19306469360097364,0.23612257684372867,0.08111074722880707,2.1222279695288253,0.012084046857047266,-0.0007242728317904401,thin_interest_coverage;cyclical_revenue,8,2025,ttm,2026-04-29,2026-06-12,True,0.3397126070572995,0.2163329795092428,0.125,0.4597126070572995,-0.42010205842223225
64,LDOS,122.16,0.14483633295603796,0.17897677043220028,-0.08992816325626335,0.3113199542160146,0.75,0.12,0.25,0.08992816325626335,0.20992816325626334,62.759260776536706,185.42903981016724,301.788012788041,0.5179194483478,0.7832,1.0,0.207128058736139,0.792,0.05897677043220029,0.7832,"Leidos Holdings, Inc.",Technology,Information Technology Services,general_dcf,15365952527.0,0.792,0.14105264323409952,1.803534724862237,0.065,0.07605264323409952,0.08168230208944804,0.12032915921288015,0.07736031877777316,2.727711564790613,0.005101428399951986,-0.024762720249560388,,8,2025,ttm,2026-05-05,2026-06-12,True,0.08992816325626335,0.1035640293680695,0.125,0.20992816325626334,-0.16373755665376408
